book_id,video_id,frame_index,time_sec,instance_id,segment_id,score,x1,y1,x2,y2,shelf_center_x,shelf_x1,shelf_x2,match_cost,quality_score,crop_path,mask_path
000_book_0038,000,15,5.00,19,0,0.8916,655,216,711,546,1072.9551,1044.9551,1100.9551,-0.2725,0.6566,crops/000015_019.jpg,masks/000015_019.png
000_book_0038,000,16,5.33,17,0,0.9055,576,201,625,536,1077.2408,1052.7408,1101.7408,-0.2332,0.5832,crops/000016_017.jpg,masks/000016_017.png
000_book_0038,000,17,5.67,12,0,0.9159,474,230,512,567,1083.5493,1064.5493,1102.5493,-0.0855,0.5650,crops/000017_012.jpg,masks/000017_012.png
000_book_0038,000,18,6.00,8,0,0.9211,357,260,395,595,1089.0861,1070.0861,1108.0861,-0.0492,0.5381,crops/000018_008.jpg,masks/000018_008.png
000_book_0038,000,19,6.33,5,0,0.8974,272,257,322,588,1094.6215,1069.6215,1119.6215,-0.0800,0.5588,crops/000019_005.jpg,masks/000019_005.png
000_book_0038,000,20,6.67,4,0,0.8875,188,259,250,591,1099.6689,1068.6689,1130.6689,-0.0344,0.6158,crops/000020_004.jpg,masks/000020_004.png
000_book_0038,000,21,7.00,2,0,0.8049,128,278,191,610,1095.1454,1063.6454,1126.6454,-0.2124,0.1726,crops/000021_002.jpg,masks/000021_002.png
000_book_0039,000,21,7.00,1,0,0.5691,128,391,163,610,1081.1454,1063.6454,1098.6454,,0.0338,crops/000021_001.jpg,masks/000021_001.png
000_book_0040,000,0,0.00,33,0,0.8350,1051,226,1120,555,1085.5000,1051.0000,1120.0000,,0.7087,crops/000000_033.jpg,masks/000000_033.png
000_book_0040,000,1,0.33,33,0,0.8491,1054,233,1123,560,1083.6573,1049.1573,1118.1573,-0.5214,0.6714,crops/000001_033.jpg,masks/000001_033.png
000_book_0040,000,2,0.67,33,0,0.8428,1065,257,1133,586,1085.5253,1051.5253,1119.5253,-0.5288,0.6613,crops/000002_033.jpg,masks/000002_033.png
000_book_0040,000,3,1.00,33,0,0.8420,1061,276,1129,606,1085.5475,1051.5475,1119.5475,-0.5319,0.6414,crops/000003_033.jpg,masks/000003_033.png
000_book_0040,000,4,1.33,33,0,0.8218,1059,296,1122,610,1084.9823,1053.4823,1116.4823,-0.4234,0.6394,crops/000004_033.jpg,masks/000004_033.png
000_book_0040,000,5,1.67,33,0,0.8346,1059,292,1123,610,1085.6329,1053.6329,1117.6329,-0.4647,0.6364,crops/000005_033.jpg,masks/000005_033.png
000_book_0040,000,6,2.00,33,0,0.8229,1075,275,1143,610,1089.8043,1055.8043,1123.8043,-0.3491,0.6667,crops/000006_033.jpg,masks/000006_033.png
000_book_0040,000,7,2.33,33,0,0.8543,1101,244,1173,590,1100.4250,1064.4250,1136.4250,-0.0469,0.6405,crops/000007_033.jpg,masks/000007_033.png
000_book_0040,000,8,2.67,33,0,0.8440,1112,264,1189,610,1103.7767,1065.2767,1142.2767,-0.1410,0.6055,crops/000008_033.jpg,masks/000008_033.png
000_book_0040,000,9,3.00,33,0,0.8288,1112,288,1189,610,1101.0686,1062.5686,1139.5686,-0.3954,0.7054,crops/000009_033.jpg,masks/000009_033.png
000_book_0040,000,10,3.33,33,0,0.8326,1074,264,1154,603,1096.5572,1056.5572,1136.5572,-0.3876,0.6431,crops/000010_033.jpg,masks/000010_033.png
000_book_0040,000,11,3.67,33,0,0.8314,1008,273,1085,603,1088.4948,1049.9948,1126.9948,-0.2518,0.6502,crops/000011_033.jpg,masks/000011_033.png
000_book_0040,000,12,4.00,31,0,0.8346,918,271,990,597,1089.7496,1053.7496,1125.7496,-0.3520,0.5966,crops/000012_031.jpg,masks/000012_031.png
000_book_0040,000,13,4.33,27,0,0.8400,831,253,899,580,1093.6770,1059.6770,1127.6770,-0.4473,0.6118,crops/000013_027.jpg,masks/000013_027.png
000_book_0040,000,14,4.67,23,0,0.8456,747,224,811,556,1098.5334,1066.5334,1130.5334,-0.3106,0.6293,crops/000014_023.jpg,masks/000014_023.png
000_book_0040,000,15,5.00,20,0,0.8515,683,216,742,549,1102.4551,1072.9551,1131.9551,-0.2795,0.6673,crops/000015_020.jpg,masks/000015_020.png
000_book_0040,000,16,5.33,18,0,0.8732,604,202,656,540,1106.7408,1080.7408,1132.7408,-0.2502,0.5938,crops/000016_018.jpg,masks/000016_018.png
000_book_0040,000,17,5.67,13,0,0.8634,503,230,543,570,1113.5493,1093.5493,1133.5493,-0.0889,0.5663,crops/000017_013.jpg,masks/000017_013.png
000_book_0040,000,18,6.00,9,0,0.8936,390,261,422,597,1119.0861,1103.0861,1135.0861,0.0236,0.5235,crops/000018_009.jpg,masks/000018_009.png
000_book_0040,000,19,6.33,6,0,0.8679,305,257,349,591,1124.6215,1102.6215,1146.6215,-0.1342,0.6112,crops/000019_006.jpg,masks/000019_006.png
000_book_0040,000,20,6.67,5,0,0.8636,220,259,277,593,1129.1689,1100.6689,1157.6689,-0.0028,0.7445,crops/000020_005.jpg,masks/000020_005.png
000_book_0040,000,21,7.00,3,0,0.8302,150,277,218,610,1119.6454,1085.6454,1153.6454,-0.0943,0.6736,crops/000021_003.jpg,masks/000021_003.png
000_book_0041,000,0,0.00,35,0,0.8248,1108,175,1182,557,1145.0000,1108.0000,1182.0000,,0.8597,crops/000000_035.jpg,masks/000000_035.png
000_book_0041,000,1,0.33,35,0,0.8205,1110,182,1184,563,1142.1573,1105.1573,1179.1573,-0.5010,0.7780,crops/000001_035.jpg,masks/000001_035.png
000_book_0041,000,2,0.67,35,0,0.8631,1122,206,1195,589,1145.0253,1108.5253,1181.5253,-0.5264,0.7919,crops/000002_035.jpg,masks/000002_035.png
000_book_0041,000,3,1.00,35,0,0.8574,1118,225,1190,610,1144.5475,1108.5475,1180.5475,-0.5241,0.7268,crops/000003_035.jpg,masks/000003_035.png
000_book_0041,000,4,1.33,35,0,0.8434,1116,246,1183,610,1143.9823,1110.4823,1177.4823,-0.4343,0.7827,crops/000004_035.jpg,masks/000004_035.png
000_book_0041,000,5,1.67,35,0,0.8435,1117,243,1184,610,1145.1329,1111.6329,1178.6329,-0.4531,0.7631,crops/000005_035.jpg,masks/000005_035.png
000_book_0041,000,6,2.00,35,0,0.8535,1133,224,1205,610,1149.8043,1113.8043,1185.8043,-0.3488,0.8335,crops/000006_035.jpg,masks/000006_035.png
000_book_0041,000,7,2.33,34,0,0.8634,1131,211,1210,593,1133.9250,1094.4250,1173.4250,-0.0651,0.7302,crops/000007_034.jpg,masks/000007_034.png
000_book_0041,000,8,2.67,34,0,0.8408,1143,231,1229,610,1139.2767,1096.2767,1182.2767,-0.2022,0.6455,crops/000008_034.jpg,masks/000008_034.png
000_book_0041,000,9,3.00,34,0,0.8336,1142,256,1228,610,1135.5686,1092.5686,1178.5686,-0.3814,0.8244,crops/000009_034.jpg,masks/000009_034.png
000_book_0041,000,10,3.33,34,0,0.8446,1104,233,1193,606,1131.0572,1086.5572,1175.5572,-0.3819,0.6987,crops/000010_034.jpg,masks/000010_034.png
000_book_0041,000,11,3.67,34,0,0.8587,1036,243,1122,607,1120.9948,1077.9948,1163.9948,-0.2253,0.7221,crops/000011_034.jpg,masks/000011_034.png
000_book_0041,000,12,4.00,32,0,0.8811,946,242,1027,601,1122.2496,1081.7496,1162.7496,-0.3148,0.6667,crops/000012_032.jpg,masks/000012_032.png
000_book_0041,000,13,4.33,28,0,0.8611,858,223,935,585,1125.1770,1086.6770,1163.6770,-0.4707,0.6839,crops/000013_028.jpg,masks/000013_028.png
000_book_0041,000,14,4.67,24,0,0.8725,775,194,846,560,1130.0334,1094.5334,1165.5334,-0.3347,0.7024,crops/000014_024.jpg,masks/000014_024.png
000_book_0041,000,15,5.00,21,0,0.8770,710,186,776,554,1132.9551,1099.9551,1165.9551,-0.3109,0.8042,crops/000015_021.jpg,masks/000015_021.png
000_book_0041,000,16,5.33,19,0,0.9017,632,171,689,544,1137.2408,1108.7408,1165.7408,-0.2784,0.6944,crops/000016_019.jpg,masks/000016_019.png
000_book_0041,000,17,5.67,14,0,0.9120,531,200,576,574,1144.0493,1121.5493,1166.5493,-0.1201,0.7185,crops/000017_014.jpg,masks/000017_014.png
000_book_0041,000,18,6.00,10,0,0.9354,420,230,451,601,1148.5861,1133.0861,1164.0861,0.0516,0.6832,crops/000018_010.jpg,masks/000018_010.png
000_book_0041,000,19,6.33,7,0,0.9125,334,226,376,595,1152.6215,1131.6215,1173.6215,-0.2090,0.7045,crops/000019_007.jpg,masks/000019_007.png
000_book_0041,000,20,6.67,6,0,0.8690,248,229,303,596,1156.1689,1128.6689,1183.6689,-0.1174,0.8269,crops/000020_006.jpg,masks/000020_006.png
000_book_0041,000,21,7.00,4,0,0.8906,177,244,245,610,1146.6454,1112.6454,1180.6454,-0.0390,0.7295,crops/000021_004.jpg,masks/000021_004.png
000_book_0041,000,22,7.33,1,0,0.6256,128,270,174,601,1182.6313,1159.6313,1205.6313,0.5246,0.1338,crops/000022_001.jpg,masks/000022_001.png
000_book_0042,000,0,0.00,34,0,0.8368,1081,195,1156,557,1118.5000,1081.0000,1156.0000,,0.8452,crops/000000_034.jpg,masks/000000_034.png
000_book_0042,000,1,0.33,34,0,0.8533,1083,201,1158,563,1115.6573,1078.1573,1153.1573,-0.5061,0.7730,crops/000001_034.jpg,masks/000001_034.png
000_book_0042,000,2,0.67,34,0,0.8199,1095,226,1169,589,1118.5253,1081.5253,1155.5253,-0.5224,0.7674,crops/000002_034.jpg,masks/000002_034.png
000_book_0042,000,3,1.00,34,0,0.8539,1090,245,1164,610,1117.5475,1080.5475,1154.5475,-0.5206,0.7193,crops/000003_034.jpg,masks/000003_034.png
000_book_0042,000,4,1.33,34,0,0.8372,1088,265,1158,610,1117.4823,1082.4823,1152.4823,-0.4501,0.7607,crops/000004_034.jpg,masks/000004_034.png
000_book_0042,000,5,1.67,34,0,0.8410,1088,261,1159,610,1118.1329,1082.6329,1153.6329,-0.4893,0.7461,crops/000005_034.jpg,masks/000005_034.png
000_book_0042,000,6,2.00,34,0,0.8611,1103,244,1179,610,1121.8043,1083.8043,1159.8043,-0.3808,0.8142,crops/000006_034.jpg,masks/000006_034.png
000_book_0042,000,7,2.33,36,0,0.8161,1182,188,1262,591,1185.4250,1145.4250,1225.4250,0.8520,0.2903,crops/000007_036.jpg,masks/000007_036.png
000_book_0042,000,8,2.67,36,0,0.6582,1194,208,1271,610,1185.7767,1147.2767,1224.2767,0.7606,0.1702,crops/000008_036.jpg,masks/000008_036.png
000_book_0042,000,9,3.00,36,0,0.7497,1194,233,1271,610,1183.0686,1144.5686,1221.5686,-0.3819,0.3836,crops/000009_036.jpg,masks/000009_036.png
000_book_0042,000,10,3.33,36,0,0.8052,1153,209,1246,606,1182.0572,1135.5572,1228.5572,-0.3566,0.6913,crops/000010_036.jpg,masks/000010_036.png
000_book_0042,000,11,3.67,35,0,0.8530,1064,224,1149,608,1148.4948,1105.9948,1190.9948,0.2140,0.7349,crops/000011_035.jpg,masks/000011_035.png
000_book_0042,000,12,4.00,33,0,0.8534,972,223,1053,602,1148.2496,1107.7496,1188.7496,0.1035,0.6739,crops/000012_033.jpg,masks/000012_033.png
000_book_0042,000,13,4.33,29,0,0.8731,885,203,962,586,1152.1770,1113.6770,1190.6770,-0.4605,0.6992,crops/000013_029.jpg,masks/000013_029.png
000_book_0042,000,14,4.67,25,0,0.8839,800,173,873,562,1156.0334,1119.5334,1192.5334,-0.3523,0.7207,crops/000014_025.jpg,masks/000014_025.png
000_book_0042,000,15,5.00,22,0,0.9026,736,166,803,555,1159.4551,1125.9551,1192.9551,-0.3327,0.8436,crops/000015_022.jpg,masks/000015_022.png
000_book_0042,000,16,5.33,20,0,0.9134,657,150,717,545,1163.7408,1133.7408,1193.7408,-0.2767,0.7226,crops/000016_020.jpg,masks/000016_020.png
000_book_0042,000,17,5.67,15,0,0.9282,556,179,603,574,1170.0493,1146.5493,1193.5493,-0.1255,0.7370,crops/000017_015.jpg,masks/000017_015.png
000_book_0043,000,22,7.33,3,0,0.5790,128,464,150,600,1170.6313,1159.6313,1181.6313,,-0.0029,crops/000022_003.jpg,masks/000022_003.png
000_book_0044,000,0,0.00,36,0,0.8282,1128,171,1205,555,1166.5000,1128.0000,1205.0000,,0.8292,crops/000000_036.jpg,masks/000000_036.png
000_book_0044,000,1,0.33,36,0,0.8252,1130,178,1207,561,1163.6573,1125.1573,1202.1573,-0.5022,0.7593,crops/000001_036.jpg,masks/000001_036.png
000_book_0044,000,2,0.67,36,0,0.8015,1142,203,1217,587,1166.0253,1128.5253,1203.5253,-0.5268,0.7554,crops/000002_036.jpg,masks/000002_036.png
000_book_0044,000,3,1.00,36,0,0.8346,1138,222,1212,608,1165.5475,1128.5475,1202.5475,-0.5187,0.7036,crops/000003_036.jpg,masks/000003_036.png
000_book_0044,000,4,1.33,36,0,0.8252,1136,242,1206,610,1165.4823,1130.4823,1200.4823,-0.4567,0.7386,crops/000004_036.jpg,masks/000004_036.png
000_book_0044,000,5,1.67,36,0,0.8156,1137,240,1207,610,1166.6329,1131.6329,1201.6329,-0.4637,0.7165,crops/000005_036.jpg,masks/000005_036.png
000_book_0044,000,6,2.00,36,0,0.8328,1153,221,1228,610,1171.3043,1133.8043,1208.8043,-0.3481,0.7987,crops/000006_036.jpg,masks/000006_036.png
000_book_0044,000,7,2.33,35,0,0.8578,1161,191,1238,594,1162.9250,1124.4250,1201.4250,-0.2807,0.7352,crops/000007_035.jpg,masks/000007_035.png
000_book_0044,000,8,2.67,35,0,0.7529,1174,210,1258,610,1169.2767,1127.2767,1211.2767,-0.3212,0.6278,crops/000008_035.jpg,masks/000008_035.png
000_book_0044,000,9,3.00,35,0,0.8224,1172,236,1257,610,1165.0686,1122.5686,1207.5686,-0.3878,0.8405,crops/000009_035.jpg,masks/000009_035.png
000_book_0044,000,10,3.33,35,0,0.8194,1134,212,1221,607,1160.0572,1116.5572,1203.5572,-0.3815,0.6997,crops/000010_035.jpg,masks/000010_035.png
000_book_0044,000,11,3.67,36,0,0.8410,1085,221,1173,606,1170.9948,1126.9948,1214.9948,-0.3879,0.7297,crops/000011_036.jpg,masks/000011_036.png
000_book_0044,000,12,4.00,34,0,0.8499,993,220,1077,600,1170.7496,1128.7496,1212.7496,-0.4045,0.6779,crops/000012_034.jpg,masks/000012_034.png
000_book_0044,000,13,4.33,30,0,0.8678,906,201,986,584,1174.6770,1134.6770,1214.6770,-0.4173,0.6944,crops/000013_030.jpg,masks/000013_030.png
000_book_0044,000,14,4.67,26,0,0.8732,821,171,899,559,1179.5334,1140.5334,1218.5334,-0.3308,0.7025,crops/000014_026.jpg,masks/000014_026.png
000_book_0044,000,15,5.00,23,0,0.8953,758,163,829,553,1183.4551,1147.9551,1218.9551,-0.3006,0.7845,crops/000015_023.jpg,masks/000015_023.png
000_book_0044,000,16,5.33,21,0,0.8972,679,148,743,542,1187.7408,1155.7408,1219.7408,-0.2658,0.6651,crops/000016_021.jpg,masks/000016_021.png
000_book_0044,000,17,5.67,16,0,0.8901,579,175,630,573,1195.0493,1169.5493,1220.5493,-0.1146,0.6380,crops/000017_016.jpg,masks/000017_016.png
000_book_0044,000,18,6.00,12,0,0.9253,472,206,510,599,1204.0861,1185.0861,1223.0861,0.0928,0.5872,crops/000018_012.jpg,masks/000018_012.png
000_book_0044,000,19,6.33,9,0,0.9139,392,201,422,592,1204.6215,1189.6215,1219.6215,-0.0153,0.6100,crops/000019_009.jpg,masks/000019_009.png
000_book_0044,000,20,6.67,8,0,0.9159,305,202,348,592,1207.1689,1185.6689,1228.6689,-0.3144,0.7247,crops/000020_008.jpg,masks/000020_008.png
000_book_0044,000,21,7.00,6,0,0.9147,234,217,292,610,1198.6454,1169.6454,1227.6454,-0.0687,0.6560,crops/000021_006.jpg,masks/000021_006.png
000_book_0045,000,18,6.00,11,0,0.9400,449,210,478,602,1176.5861,1162.0861,1191.0861,,0.6013,crops/000018_011.jpg,masks/000018_011.png
000_book_0045,000,19,6.33,8,0,0.9319,364,205,399,595,1179.1215,1161.6215,1196.6215,-0.3681,0.6683,crops/000019_008.jpg,masks/000019_008.png
000_book_0045,000,20,6.67,7,0,0.9254,276,206,325,596,1181.1689,1156.6689,1205.6689,-0.2124,0.8594,crops/000020_007.jpg,masks/000020_007.png
000_book_0045,000,21,7.00,5,0,0.9056,205,222,268,610,1172.1454,1140.6454,1203.6454,0.0006,0.7384,crops/000021_005.jpg,masks/000021_005.png
000_book_0045,000,22,7.33,2,0,0.8723,128,209,199,597,1195.1313,1159.6313,1230.6313,0.0934,0.2359,crops/000022_002.jpg,masks/000022_002.png
000_book_0046,000,21,7.00,7,0,0.6659,858,244,917,564,1823.1454,1793.6454,1852.6454,,0.5235,crops/000021_007.jpg,masks/000021_007.png
000_book_0046,000,22,7.33,4,0,0.7983,759,227,814,546,1818.1313,1790.6313,1845.6313,-0.3574,0.5838,crops/000022_004.jpg,masks/000022_004.png
000_book_0046,000,23,7.67,1,0,0.8647,685,213,739,530,1817.5146,1790.5146,1844.5146,-0.4311,0.6630,crops/000023_001.jpg,masks/000023_001.png
000_book_0046,000,24,8.00,1,0,0.8843,631,217,697,528,1817.5921,1784.5921,1850.5921,-0.3766,0.7025,crops/000024_001.jpg,masks/000024_001.png
000_book_0046,000,25,8.33,1,0,0.8665,598,245,674,550,1814.6304,1776.6304,1852.6304,-0.2526,0.6977,crops/000025_001.jpg,masks/000025_001.png
000_book_0046,000,26,8.67,1,0,0.8758,570,243,652,544,1814.2731,1773.2731,1855.2731,-0.3331,0.7743,crops/000026_001.jpg,masks/000026_001.png
000_book_0046,000,27,9.00,1,0,0.8612,556,230,643,533,1812.6202,1769.1202,1856.1202,-0.4362,0.7169,crops/000027_001.jpg,masks/000027_001.png
000_book_0046,000,28,9.33,1,0,0.8856,524,238,615,538,1812.5669,1767.0669,1858.0669,-0.4545,0.6824,crops/000028_001.jpg,masks/000028_001.png
000_book_0046,000,29,9.67,1,0,0.8616,460,236,560,532,1813.2297,1763.2297,1863.2297,-0.4175,0.6716,crops/000029_001.jpg,masks/000029_001.png
000_book_0046,000,30,10.00,1,0,0.8747,394,232,501,523,1815.6898,1762.1898,1869.1898,-0.3596,0.6864,crops/000030_001.jpg,masks/000030_001.png
000_book_0046,000,31,10.33,1,0,0.8808,337,236,449,522,1818.8958,1762.8958,1874.8958,-0.3477,0.7108,crops/000031_001.jpg,masks/000031_001.png
000_book_0046,000,32,10.67,1,0,0.8633,297,210,408,493,1822.9346,1767.4346,1878.4346,-0.3195,0.6871,crops/000032_001.jpg,masks/000032_001.png
000_book_0046,000,33,11.00,1,0,0.8648,246,189,357,470,1826.4674,1770.9674,1881.9674,-0.3052,0.6885,crops/000033_001.jpg,masks/000033_001.png
000_book_0046,000,34,11.33,1,0,0.8635,199,169,312,453,1825.5247,1769.0247,1882.0247,-0.3947,0.6607,crops/000034_001.jpg,masks/000034_001.png
000_book_0046,000,35,11.67,1,0,0.8084,136,173,254,456,1823.9618,1764.9618,1882.9618,-0.3789,0.2064,crops/000035_001.jpg,masks/000035_001.png
000_book_0046,000,36,12.00,1,0,0.6922,128,176,208,455,1849.2126,1809.2126,1889.2126,0.1078,0.1378,crops/000036_001.jpg,masks/000036_001.png
000_book_0047,000,18,6.00,13,0,0.8178,1096,257,1215,580,1868.5861,1809.0861,1928.0861,,0.6381,crops/000018_013.jpg,masks/000018_013.png
000_book_0047,000,19,6.33,10,0,0.8020,1021,243,1128,563,1872.1215,1818.6215,1925.6215,-0.3466,0.6457,crops/000019_010.jpg,masks/000019_010.png
000_book_0047,000,20,6.67,9,0,0.8022,948,234,1045,552,1877.1689,1828.6689,1925.6689,-0.2599,0.7087,crops/000020_009.jpg,masks/000020_009.png
000_book_0047,000,21,7.00,8,0,0.5791,898,240,986,557,1877.6454,1833.6454,1921.6454,-0.2731,0.5830,crops/000021_008.jpg,masks/000021_008.png
000_book_0047,000,22,7.33,5,0,0.8681,808,221,886,539,1878.6313,1839.6313,1917.6313,-0.3561,0.6667,crops/000022_005.jpg,masks/000022_005.png
000_book_0047,000,23,7.67,2,0,0.8813,739,207,808,522,1879.0146,1844.5146,1913.5146,-0.3372,0.7241,crops/000023_002.jpg,masks/000023_002.png
000_book_0047,000,24,8.00,2,0,0.8923,688,210,757,519,1876.0921,1841.5921,1910.5921,-0.4195,0.7887,crops/000024_002.jpg,masks/000024_002.png
000_book_0047,000,25,8.33,2,0,0.8786,660,238,733,542,1875.1304,1838.6304,1911.6304,-0.4792,0.7409,crops/000025_002.jpg,masks/000025_002.png
000_book_0047,000,26,8.67,2,0,0.8857,635,236,712,535,1876.7731,1838.2731,1915.2731,-0.4698,0.7839,crops/000026_002.jpg,masks/000026_002.png
000_book_0047,000,27,9.00,2,0,0.8784,623,223,702,524,1875.6202,1836.1202,1915.1202,-0.4898,0.7286,crops/000027_002.jpg,masks/000027_002.png
000_book_0047,000,28,9.33,2,0,0.8797,592,231,675,530,1876.5669,1835.0669,1918.0669,-0.4964,0.6812,crops/000028_002.jpg,masks/000028_002.png
000_book_0047,000,29,9.67,2,0,0.9008,530,229,619,524,1877.7297,1833.2297,1922.2297,-0.4347,0.6752,crops/000029_002.jpg,masks/000029_002.png
000_book_0047,000,30,10.00,2,0,0.9019,465,225,560,516,1880.6898,1833.1898,1928.1898,-0.3848,0.6892,crops/000030_002.jpg,masks/000030_002.png
000_book_0047,000,31,10.33,2,0,0.8823,407,230,508,515,1883.3958,1832.8958,1933.8958,-0.3510,0.7145,crops/000031_002.jpg,masks/000031_002.png
000_book_0047,000,32,10.67,2,0,0.8751,367,205,467,488,1887.4346,1837.4346,1937.4346,-0.3351,0.6936,crops/000032_002.jpg,masks/000032_002.png
000_book_0047,000,33,11.00,2,0,0.8846,313,185,415,466,1888.9674,1837.9674,1939.9674,-0.3682,0.6963,crops/000033_002.jpg,masks/000033_002.png
000_book_0047,000,34,11.33,2,0,0.8720,266,166,370,450,1888.0247,1836.0247,1940.0247,-0.4362,0.6614,crops/000034_002.jpg,masks/000034_002.png
000_book_0047,000,35,11.67,2,0,0.8451,203,171,311,454,1885.9618,1831.9618,1939.9618,-0.4013,0.6295,crops/000035_002.jpg,masks/000035_002.png
000_book_0047,000,36,12.00,2,0,0.7917,152,174,264,453,1889.2126,1833.2126,1945.2126,-0.4244,0.6378,crops/000036_002.jpg,masks/000036_002.png
000_book_0047,000,37,12.33,1,0,0.6834,128,156,201,434,1917.6049,1881.1049,1954.1049,0.2500,0.1315,crops/000037_001.jpg,masks/000037_001.png
000_book_0048,000,18,6.00,14,0,0.8100,1157,252,1270,575,1926.5861,1870.0861,1983.0861,,0.2214,crops/000018_014.jpg,masks/000018_014.png
000_book_0048,000,19,6.33,11,0,0.7504,1081,238,1198,556,1937.1215,1878.6215,1995.6215,-0.2444,0.6511,crops/000019_011.jpg,masks/000019_011.png
000_book_0048,000,20,6.67,10,0,0.6782,1008,227,1116,546,1942.6689,1888.6689,1996.6689,-0.2164,0.7205,crops/000020_010.jpg,masks/000020_010.png
000_book_0048,000,21,7.00,9,0,0.8674,959,231,1058,549,1944.1454,1894.6454,1993.6454,-0.2882,0.6803,crops/000021_009.jpg,masks/000021_009.png
000_book_0048,000,22,7.33,6,0,0.8750,870,213,957,529,1945.1313,1901.6313,1988.6313,-0.3413,0.6985,crops/000022_006.jpg,masks/000022_006.png
000_book_0048,000,23,7.67,3,0,0.8848,803,199,879,512,1946.5146,1908.5146,1984.5146,-0.2989,0.7219,crops/000023_003.jpg,masks/000023_003.png
000_book_0048,000,24,8.00,3,0,0.8993,759,200,826,509,1946.0921,1912.5921,1979.5921,-0.3530,0.7821,crops/000024_003.jpg,masks/000024_003.png
000_book_0048,000,25,8.33,3,0,0.8911,731,228,799,532,1943.6304,1909.6304,1977.6304,-0.4323,0.7518,crops/000025_003.jpg,masks/000025_003.png
000_book_0048,000,26,8.67,3,0,0.8905,705,226,773,526,1942.2731,1908.2731,1976.2731,-0.4815,0.8065,crops/000026_003.jpg,masks/000026_003.png
000_book_0048,000,27,9.00,3,0,0.9035,693,214,764,515,1941.6202,1906.1202,1977.1202,-0.5023,0.7256,crops/000027_003.jpg,masks/000027_003.png
000_book_0048,000,28,9.33,3,0,0.9062,662,221,736,521,1942.0669,1905.0669,1979.0669,-0.4960,0.6829,crops/000028_003.jpg,masks/000028_003.png
000_book_0048,000,29,9.67,3,0,0.8918,600,220,680,515,1943.2297,1903.2297,1983.2297,-0.4384,0.6643,crops/000029_003.jpg,masks/000029_003.png
000_book_0048,000,30,10.00,3,0,0.9074,534,216,619,507,1944.6898,1902.1898,1987.1898,-0.3991,0.6768,crops/000030_003.jpg,masks/000030_003.png
000_book_0048,000,31,10.33,3,0,0.8988,476,222,566,508,1946.8958,1901.8958,1991.8958,-0.3931,0.7101,crops/000031_003.jpg,masks/000031_003.png
000_book_0048,000,32,10.67,3,0,0.8884,433,199,525,481,1949.4346,1903.4346,1995.4346,-0.3812,0.6865,crops/000032_003.jpg,masks/000032_003.png
000_book_0048,000,33,11.00,3,0,0.8894,380,179,472,460,1950.9674,1904.9674,1996.9674,-0.4053,0.6945,crops/000033_003.jpg,masks/000033_003.png
000_book_0048,000,34,11.33,3,0,0.8833,332,161,426,445,1949.0247,1902.0247,1996.0247,-0.4623,0.6552,crops/000034_003.jpg,masks/000034_003.png
